duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
92.925,965.94,15455040,20-297.wav,41,212.0,2.281409739,0.43890047390000003,0.1796170659,233.081880759,192.6305945093,264.6655079381,297.076988157,374.2935508184,0.0022925548,5.5821384157,0.1695875643,Sonia_Sotomayor,scotus_justice,873.015,13968240,"Counsel, I read Rule 23(a)(3) as requiring typical claims and defenses. Mr. Ramirez's claims were not subject to any unique defenses, and they were identical to every class member's claims. Everyone in the class was designated a potential match with someone else on the OFAC list because of the same unreasonable process, and everyone received the same two mailings in response to requests for their credit files. Now you object to Mr. Ramirez's atypical harms or potential individual damages. But I don't see where Rule 23(a)(3) requires typical damages, number one, so how do you square your argument with the text of the rule? But, number two, when you raised this issue before the district court, it suggested a verdict form that would let the jury award different statutory damages for class members who experienced different harms. That seemed like a very reasonable way to handle the situation. But TransUnion didn't ask for such a form. It didn't object to Mr. Ramirez's testimony or seek discovery from absent class members. I -- I just see this as a trial error, not as --",183,1.9693301049233254,0.0765954927
23.865,1020.655,16330480,20-297.wav,47,75.0,3.1426775613,0.3018378378,0.0935460278,217.4730844776,175.1416344728,235.790161758,267.7407730075,361.5437384177,0.0020468903,5.4933686295,0.169995068,Sonia_Sotomayor,scotus_justice,996.79,15948640,"-- think that this is a typical claim? Meaning this is exactly what this law was intended to avoid. He's as typical a claimant as one could imagine with respect to the law at issue. This is exactly why the law was passed, to protect people from exactly this situation, the situation he faced.",54,2.262727844123193,0.4582002163
26.87999995,1131.08499995,18097360,20-297.wav,52,76.0,2.8273809576,0.3319466667,0.07358527720000001,200.5789474828,160.1218501126,221.2744470349,246.9416506281,339.2863815897,0.0017610547,5.418482824,0.1978048548,Elena_Kagan,scotus_justice,1104.205,17667280,"Mr. Clement, suppose that there's a carcinogen which, when it is in your drinking water, you have a 50 percent chance of getting cancer, and suppose Congress passes a law that everybody exposed to that carcinogen can sue and obtain statutory damages, and suppose that there's a class action of people exposed to that carcinogen. Does that satisfy Article III?",60,2.232142861294909,-1.0155882835
33.77,1187.37,18997920,20-297.wav,54,89.0,2.6354752739,0.3712727273,0.0683878347,207.65234879,175.6256449985,221.2744470349,251.2581146484,401.1578949656,0.0016767603000000001,5.4371706508,0.17615766900000002,Elena_Kagan,scotus_justice,1153.6,18457600,"Yeah, so that's interesting, Mr. Clement, because that takes us back to the question that you and the Chief Justice were talking about. Now, in my hypothetical, unlike with the Chief Justice's question, you agree that retrospectively that there -- there is standing, right? So, if you -- if you just, you know -- you're -- you're within a five-year period, let's say, nobody knows who's going to get cancer, you're agreeing that everybody could be in that class action and that there would be standing, correct?",87,2.5762511104530645,0.0119707948
39.32,1246.41,19942560,20-297.wav,58,105.0,2.6703967447,0.3676923077,0.08245159760000001,205.2672581381,159.7160671552,235.790161758,277.1826309769,402.1804039452,0.0019900605000000003,5.4978475696,0.22287822740000002,Elena_Kagan,scotus_justice,1207.09,19313440,"-- let's suppose that this cancer works so that you either get it or you don't in five years, and let's say that this suit is brought in the sixth year, still within the statute of limitations that Congress has prescribed, and it's still the same claim -- the -- the same class. There are both people who have gotten it and there are people who haven't gotten it. Now I would have said that if you're willing to give me that everybody has standing within the five years, it should be that everybody has standing in the sixth year as well because you have standing if you suffered harm in the past. And your concession is a concession that you have suffered harm in the past, isn't it?",129,3.2807731434384535,0.7278571725
24.22,1418.345,22693520,20-297.wav,73,88.0,3.6333608588,0.2589425287,0.0589360772,117.2160551791,106.9443723755,124.9054871978,147.6829753058,173.4909717761,0.0006643611000000001,4.8697457374,0.1509234716,Neil_Gorsuch,scotus_justice,1394.125,22306000,"So -- okay. So your -- so your argument as I understand it then is, with respect to those in the -- the group that didn't -- that didn't have their information sent to third parties, that they need to have some knowledge of the information in order to have any material risk of injury. Is that -- is that a fair summary of what you're saying?",67,2.7663088356729975,-0.6554346681000001
24.04,1486.985,23791760,20-297.wav,77,111.0,4.6173044925,0.2100363636,0.026056653200000002,117.2160551791,94.3411223786,130.059356463,152.0104167965,402.5843180116,0.004979547,5.0057317203,0.39193333900000005,Neil_Gorsuch,scotus_justice,1462.945,23407120,"Okay. And then, with respect to the 1800 who did have their information published, when I look at, you know, the common law on defamation, publication was presumed to give rise to injury, the idea of, if something bad is said about you in public, a reason the -- the common law would presume an injury. Why wouldn't the same hold true here?",63,2.6206322795341097,-0.0286160856
47.845,1576.715,25227440,20-297.wav,83,207.0,4.3264708956,0.2272621359,0.046253280800000005,144.3098914881,129.5992485837,156.4646620017,170.6259238017,197.1331212206,0.0009450115,5.0561820804,0.1114617673,Brett_M_Kavanaugh,scotus_justice,1528.87,24461920,"Thank you, Chief Justice. And good morning, Mr. Clement. To pick up on Justice Gorsuch and Justice Kagan's questions, let me make sure I understand the risk of harm. As I read your brief, you said the risk of harm is likely -- risk of harm alone is likely not enough for damages as opposed to injunctive relief. At least that's how I read Footnote 4 of your brief. In response to Justice Kagan and Justice Gorsuch, I think you were saying -- but tell me if I'm wrong -- that the risk of harm is still not enough for damages unless the risk of harm is itself a separate harm. In other words, the risk of harm is not cancer, in other words, you don't have the cancer, but the risk of harm may create emotional injury. Is that an accurate way to summarize what you're saying?",148,3.093322186226356,0.1529298127
17.195,1645.185,26322960,20-297.wav,87,77.0,4.4780459436,0.2117894737,0.048369639900000004,145.145870185,124.6921381922,153.7766927597,175.8799922513,420.1303057206,0.0016813451000000001,5.1242134142,0.291499598,Brett_M_Kavanaugh,scotus_justice,1627.99,26047840,"To pick up on Justice Alito and also Justice Gorsuch, if we agree with you on the six -- 6332 people but don't agree with you on the 1853 people, exactly what should we say in terms of what should happen on remand?",43,2.5007269555103226,-1.0530883074
28.645,1717.155,27474480,20-297.wav,89,130.0,4.5383138419,0.2135813953,0.0274680108,148.5384940785,130.8127826503,162.9207307515,173.85983824,211.2820479112,0.0013738148,5.0911688691,0.11744864960000001,Brett_M_Kavanaugh,scotus_justice,1688.51,27016160,"And then, in response to Justice Thomas, I think you're saying that the problem here is that Congress is setting up, in essence, a shadow government of private attorneys general to enforce prohibitions on certain activities by certain entities, and that's an Article II/Article III problem, and your test is no harm/no foul. But -- but how would you succinctly describe how we determine whether there is sufficient harm as a general matter, or can that be done in a -- in a general way?",85,2.9673590504451037,-0.34758555890000004
60.955,1829.965,29279440,20-297.wav,96,185.0,3.0350258387,0.32817391300000004,0.088069535,239.9117011864,214.9751930555,260.118712926,285.3047020232,378.6426323875,0.0016660112,5.5833382444,0.1394511282,Amy_Coney_Barrett,scotus_justice,1769.01,28304160,"Mr. Clement, I want to ask you a follow-on to Justice Kagan's hypothetical about the people who drink water are exposed to a carcinogen, they're at 50 percent risk of cancer. She asked you to distinguish between what would happen if they filed within the five-year period in which they would know whether the risk had materialized or outside the five-year period, say in the sixth year. I want to know what would happen, say, if they filed in year two, but the litigation drags on and on and on and the case doesn't come to its conclusion until year six. So, if I understand your response to Justice Kagan, it would essentially mean that people had standing at the outset of the suit. But, if they were in the 50 percent that were home-free, they would lose their standing by the end? I mean, that just seems like an odd way to think about it since we normally judge standing at the outset, and when something dissipates over the course of a suit, we think about it in terms of mootness, not that the injury isn't concrete. Or is this a merits determination that they didn't suffer damages? How do -- how do you think about that?",208,3.4123533754408992,-0.1592513919
